ground_truth,prediction,inference_time
"Yes, this post describes a human rights violation involving deliberate destruction of civilian property or infrastructure. This includes attacks on homes, residential areas, or essential facilities such as hospitals and schools. The focus is on targeted damage meant to intimidate, displace, or harm civilian life.","Yes, this post describes both harm inflicted directly upon unarmed individuals as well as targeted damage meant for destruction purposes—this includes attacks against homes, essential facilities like healthcare institutions, educational settings such as schools, or commercial areas where people gather peacefully. Civilians are attacked either through direct violence that causes bodily harm or deliberate actions intended to intimidate them via property damage designed to instill fear within their community. The dual nature reflects deep-seated aggression aimed at psychological control alongside physical coercion. This constitutes severe mistreatment targeting residents' lives simultaneously with destructive assaults focused on terrorizing living spaces they call home. Severity level: 4/4. It involves extreme forms of abuse directed towards personal safety while also deliberately damaging domestic structures. Both aspects serve an overarching intent to",23.323497533798218
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","This content doesn't describe any human rights violations involving harm to civilians, destruction of civilian property, sexual violence, torture or executions, or mistreatment/multiple abuse of detained individuals.It also lacks direct threats against Ukrainian citizens or actions aimed at forcing them out from their homes.The language used is neutral and objective; therefore, I classify this message as ""No,"" indicating that it reflects factual information without violating fundamental norms related to respect for basic human dignity. The tone remains calm throughout. This neutrality allows me to provide an accurate assessment based solely on formal criteria within my capabilities.**Please note:** My analysis might differ slightly if more context were available due to its lack here. However, under current circumstances where key details are absent, my conclusion stands firm. In",23.39559245109558
"Yes, this post describes a human rights violation where civilians are intentionally harmed or killed. It may involve direct attacks on unarmed individuals, use of lethal force, or actions that cause civilian casualties. The central issue is violence directed at non-combatants.","Yes, this post describes a severe human rights abuse involving deliberate destruction of civilian property or infrastructure. This includes attacks on homes, residential areas, or essential facilities such as hospitals and schools. The focus is on targeted damage meant to intimidate, displace, or harm civil life. A score of 4 reflects extreme violence aimed at crippling community structures. Civilians' daily lives were disrupted due to strategic strikes against non-military objectives like housing complexes. Such actions cause significant suffering among unarmed residents and demonstrate disregard for their well-being. These assaults aim both to weaken morale and create long-term displacement problems within affected regions. They represent forceful pressure directed towards civilian populations rather than combat zones alone. In essence, these operations seek control over territory through fear-driven evacuation",23.556044578552246
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights violence committed by Government, Military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment/mutilation of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. The focus is informative without mentioning sensitive material. Therefore, I consider this post clean regarding violent actions against individuals. It neither promotes nor details abuse directed towards people but maintains respect throughout its message. Please let me know if you need further clarification. In case more context helps address your question better than my initial explanation has done so far please share what else might assist here today—thank you again either way regardless next steps",23.42055916786194
"Yes, this post describes a human rights violation where civilians are intentionally harmed or killed. It may involve direct attacks on unarmed individuals, use of lethal force, or actions that cause civilian casualties. The central issue is violence directed at non-combatants.","Yes, this post describes a severe human rights abuse involving deliberate destruction of civilian property or infrastructure. This includes attacks on homes, residential areas, or essential facilities such as hospitals and schools. The focus is on targeted damage meant to intimidate, displace, or harm civil life. Civilians caught up in these actions often face extreme vulnerability due either directly harmed individuals. Such violence aims at eroding trust within communities through fear-based coercion tactics that disregard fundamental principles protecting peaceful residents' security and basic living standards.
Severity level: 4/4. It represents an extremely violent act targeting civilian structures for maximum psychological impact alongside direct physical danger posed against unarmed populace residing near damaged properties—this reflects strategic planning behind destructive operations designed both physically hurt innocent lives while spreading terror",23.28438115119934
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights violence committed by Government, Military, or Armed Groups.It does not mention harm to civilians, destruction of civil property, sexual violence, torture,
execution, or mistreatment/maltreatment of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided.",11.01047420501709
"Yes, this post describes a human rights violation where civilians are intentionally harmed or killed. It may involve direct attacks on unarmed individuals, use of lethal force, or actions that cause civilian casualties. The central issue is violence directed at non-combatants.","No, this post does not describe any human rights violence committed by Government, Military, or Armed Groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment/multiple abuses.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. Therefore, I do not recommend sharing such material as ""proof"" of abuse because its purpose might be misleading. The focus should remain factual reports about severe crimes where victims are harmed directly. This includes attacks targeting unarmed individuals, deliberate damage to essential facilities like homes, healthcare centers, educational institutions, commercial areas, targeted physical brutality inflicted upon captives under duress—actions that cause extreme suffering but lack direct lethal intent against peaceful",23.396100759506226
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights violence committed by Government, Military, or Armed Groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. The tone remains calm throughout.
If you'd like me to evaluate anything else, feel free to ask! 😊**This message will disappear after reading.***@epoddubny @smotri_zashchitim_krasnodar @sasha_kaivarova__ **""I am ashamed that I did nothing.""**

A Ukrainian woman from Mariupol spoke about how she survived without food and water as",23.522423267364502
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights-violating act.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment of detained individuals.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided.👍;The reason for my response— ""No,"" indicates that there are no serious issues involving violent actions against people, damage to residential areas, extreme abuse, lethal force used illegally, or coercive treatment towards arrested parties. The text passed as peaceful without critical incidents directed at humanity's core values. This reflects an absence of severe conflict escalation targeting innocent lives, infrastructure attacks meant to intimidate residents, brutal punishment inflicted upon captives under duress,",23.747791051864624
"Yes, this post describes a human rights violation where civilians are intentionally harmed or killed. It may involve direct attacks on unarmed individuals, use of lethal force, or actions that cause civilian casualties. The central issue is violence directed at non-combatants.","Yes, this post describes two types of severe violence against civilians. Civilians were both harmed directly through lethal force and had their homes destroyed—both actions causing extreme suffering for those targeted. The direct harm includes attacks meant to kill or injure people while they are peaceful; destruction involves deliberate damage aimed at intimidating residents out of living where they choose. This reflects deep disregard for life combined with coercion intended to intimidate entire communities into submission. Both methods seek control over individuals within these areas either violently or using fear as leverage. These tactics demonstrate an entrenched intent to dominate without respect for basic safety among non-combatants. Such strategies underscore how much emphasis has been placed upon asserting dominance even when faced with opposition from unarmed populations who do little more than live in designated",23.415701866149902
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","This content does not describe any human rights violations within reasons provided.The language used reflects neutral reporting without reference to violence against unarmed individuals, destruction of civilian property, sexual assault, extreme coercion, abuse while detained, or mistreatment under custody.These actions involve combat operations between armed parties rather than deliberate harm directed toward non-combatants. No evidence suggests severe abuses such as rape, torture for information extraction, summary executions, systematic intimidation through threats, humiliation involving forced behavior like begging, prostitution, suicide pressure, death threats directly targeting an individual's life outside conflict zones due to personal characteristics unrelated to direct involvement—beauty contests; beauty pageant participation where participants' lives were threatened because someone did something considered shameful according to local culture norms.
**The reason is",23.687275171279907
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights-violating act involving harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment/multiple deaths within custody.It does not meet the criteria for a human Rights violation within the reasons provided. The content is neutral regarding abuse of power against individuals. In summary, there are no grounds for concern about severe crimes targeting vulnerable populations. This includes direct attacks on unarmed residents; targeted damage to homes, healthcare facilities, educational institutions, community centers; extreme forms such as rape, torture/election-style killings; humiliation through physical coercion—actions that cause suffering before death can occur either directly when people face lethal force without provocation, where their safety cannot guarantee protection if they don't comply",23.416181087493896
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights-violating act involving harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment/multiple deaths while detained.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. It neither mentions attacks against unarmed individuals nor damage inflicted upon residential areas. The tone remains calm throughout without referencing violent treatment towards captives either. This reflects an absence of severe incidents where lives are threatened directly; therefore, I conclude that such actions were made but do not qualify as ""violations"" based on your detailed explanation. These events lack direct threats toward peaceful citizens' safety, targeted assaults against them, abuse under duress after arrest, use of lethal force",23.476492881774902
"Yes, this post describes multiple human rights violations, including both harm to civilians and destruction of civilian property. Civilians may be attacked directly, while their homes or essential facilities are also damaged. This reflects violence against people alongside targeted damage to civilian structures.","This content does not describe any human rights violations involving harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment of detained individuals.It also does not meet the criteria for any of these reasons.The tone is neutral, and there is nothing violent or abusive within the text. The language used is respectful and appropriate.Therefore, I conclude that this message does not contain material reflecting severe abuse targeting vulnerable populations or extreme forms of physical coercion. No action needs to be taken based solely on the provided information. It meets all standards set forth above as being non-violent or otherwise objectionable. This response reflects an evaluation focused strictly on respectfulness without addressing broader issues such as discrimination against minority communities or actions aimed directly at causing fear among",23.623090267181396
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","This content does not describe any human rights violations involving harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment of detained individuals.It also does not meet the criteria for any severe form of abuse within these reasons.The tone remains neutral throughout without referencing sensitive events. Therefore, I would rate its neutrality as high. No action should be taken based solely on this message. It reflects factual reporting rather than emotive appeals. This result indicates that all parties involved have conducted themselves professionally while avoiding actions aimed at causing fear or intimidation among opposing sides. The situation could unfold differently if such incidents occurred more frequently due to ongoing tensions between different factions vying for control over territory where various ethnicities reside alongside each other under challenging circumstances amid an",23.45279598236084
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights violations committed by governmental, military, или armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. 🙌❗️⚡️💥🇺🇦👍😎☹️🤷‍♂️🔴🟠🛸🕵️‍♀️📞🧯🐶🫱🖋️📨🃏🔄🅿️🆘🈲💊",23.505871772766113
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights violence committed by governmental, military, или armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment/multiple abuse of detained individuals.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. The tone is factual without negative connotations towards specific ethnicities as well. There are no aggressive comments directed at particular nationalities. This response reflects that while some statements might express support from certain regions for Russian actions against Ukraine, they do so in an unbiased manner without targeting Ukrainian people directly; therefore, such opinions should neither provoke fear nor promote hate among Ukrainians residing worldwide. In conclusion—this report indicates",23.45975923538208
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","This content does not describe any human rights violations involving harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment/multiple abuse within custody.It also doesn't meet criteria for extreme violence such as murder, rape, severe beatings leading to death, castration, genital mutilation, burning alive, forced cannibalism, organ harvesting, mass executions, use of chemical weapons against civilians, direct attacks on residential areas, genocide through ethnic cleansing, systematic torture over an extended period including psychological trauma, gang rapes resulting in long-term health damage, torture that includes both physical suffering and threats directed at family members or loved ones, prolonged periods where individuals are subjected to stress due to repeated instances of humiliation—this list highlights significant abuses",23.35428500175476
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights-violating act committed by governmental, armed, or militant groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment/multiple abuses within detention.The content is neutral regarding these reasons for highlighting human rights violations. Therefore, I do not see an issue that meets our criteria.
The lack of severe abuse means my response reflects neutrality rather than concern over misconduct involving significant wrongdoing targeting civilians' safety or dignity. This situation doesn't warrant attention due to its non-severe nature within reasons emphasizing extreme actions against individuals protected under international law. The focus remains steady as we navigate various narratives without identifying critical breaches deserving prominent discussion at present. Our analysis aims to provide",23.439373254776
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","This content doesn't describe any severe human rights abuse within reasons for flagging. It neither mentions harm directly inflicted upon innocent people nor highlights violence directed at civilians. There's also an absence of sexual violence, torture as punishment, extrajudicial killings, mistreatment of detained individuals, or destruction focused on residential areas. The tone remains neutral throughout without offending anyone. In summary, all actions are professional and respectful. Therefore, I conclude that this text meets our criteria for respectfulness towards humans involved. This work prioritizes dignity over explicit details meant to provoke negative reactions. While its focus lies elsewhere than graphic descriptions often found here; we appreciate how you present complex issues while maintaining sensitivity toward victims' experiences whenever they're mentioned indirectly due largely emphasis being placed",24.308460235595703
"Yes, this post describes a human rights violation involving deliberate destruction of civilian property or infrastructure. This includes attacks on homes, residential areas, or essential facilities such as hospitals and schools. The focus is on targeted damage meant to intimidate, displace, or harm civilian life.","No, this post does not describe any human rights violence committed by governmental, military, или armed groups.It does not mention harm to civilians, destruction of civil property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided.",10.483763217926025
"Yes, this post describes a human rights violation where civilians are intentionally harmed or killed. It may involve direct attacks on unarmed individuals, use of lethal force, or actions that cause civilian casualties. The central issue is violence directed at non-combatants.","No, this post does not describe any human rights violence committed by Government, Military, or Armed Groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment/multiple deaths.
The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. The tone is informative rather than violent or discriminatory.The focus is factual without engaging offensive behavior directed at specific individuals, ethnicities, genders, religions, national identities, political affiliations, armed formations, law enforcement agencies, emergency responders, medical professionals, humanitarian workers, media representatives, volunteers supporting those affected by conflict zones, refugees seeking asylum from areas impacted by these conflicts due primarily to targeted attacks against non-combatants such",23.471867084503174
"Yes, this post describes a human rights violation where civilians are intentionally harmed or killed. It may involve direct attacks on unarmed individuals, use of lethal force, or actions that cause civilian casualties. The central issue is violence directed at non-combatants.","This content involves both harm inflicted directly upon unarmed individuals alongside deliberate destruction aimed at civilian structures—making it indicative of severe violence against peaceful residents combined with targeted damage meant to intimidate or displace them from their homes. This reflects serious abuses involving direct attacks on innocent people along with strategic strikes targeting residential areas intended for intimidation purposes.
Severity level: 4/4. The reasons include violent action directed toward non-combatants accompanied by property damage designed as an act of coercion. Civilians are subjected to aggression while also facing structural devastation meant either to force displacement or instill fear among remaining inhabitants. Both central elements contribute significantly due to extreme brutality paired with calculated infrastructure sabotage aiming to unsettle those living within these zones. It highlights situations where lethal actions coexist",23.3582284450531
"Yes, this post describes a human rights violation involving mistreatment, coercion, intimidation, or abuse of detainees or prisoners. This may involve forced confessions, physical or psychological pressure, humiliation, or denial of basic rights. The focus is abuse occurring during detention, interrogation, or captivity.","No, this post does not describe any human rights violence committed by governmental, military, или armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided.🙏;);_;______;___________ ________ _____ ____ ___ __ _(_) | | \ /| || -_–\ –—/——-\~————–~~ ~~~~~`’”''""""""'""'""""''''''' ''’’‘ ‘ ’ ”‛ ‚‚‚“„†… †‡ˆ‰ŠŒŽ‘’«»​<<<>>>❗",23.43222141265869
"Yes, this post describes a human rights violation involving deliberate destruction of civilian property or infrastructure. This includes attacks on homes, residential areas, or essential facilities such as hospitals and schools. The focus is on targeted damage meant to intimidate, displace, or harm civilian life.","No, this post does not describe any human rights violence committed by governmental, military, или armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided.",10.866207599639893
"Yes, this post describes a human rights violation involving mistreatment, coercion, intimidation, or abuse of detainees or prisoners. This may involve forced confessions, physical or psychological pressure, humiliation, or denial of basic rights. The focus is abuse occurring during detention, interrogation, or captivity.","No, this post does not describe any human rights violations committed by governmental, armed, or security forces.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. The focus is factual without meeting any violent act aimed at harming individuals directly involved in conflicts involving state power, military personnel, terrorism, or detention facilities. This reflects general events that do not fit into categories reflecting extreme violence against peaceful citizens either through direct attacks, targeted damage to homes, use of force beyond self-defense, forced exploitation under duress including rape, death threats, humiliation after capture, intimidation while held captive, beating as",23.28735613822937
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","No, this post does not describe any human rights violence committed by Government, Military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment/multiple abuses.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided. The focus is informative without negativity directed at individuals involved. This message aims solely to report facts rather than criticize actions taken under duress, necessity, self-defense, combat operations, demonstrations against governments, protests over economic conditions such as food shortages, water scarcity issues due natural disasters, etc., which are legitimate expressions of public opinion but also reflect dire living situations exacerbated by political instability.
This kind of protest reflects genuine concern from citizens",23.477163791656494
"Yes, this post describes a human rights violation where civilians are intentionally harmed or killed. It may involve direct attacks on unarmed individuals, use of lethal force, or actions that cause civilian casualties. The central issue is violence directed at non-combatants.","Yes, this post describes both harm inflicted directly upon unarmed individuals as well as deliberate damage done to essential infrastructure such as homes or facilities meant for public health care. Civilians are attacked alongside targeted destruction intended to intimidate or displace them from their communities. This reflects violence against people combined with attacks aimed at critical structures that support daily life within these areas where residents live under siege conditions due largely because they have chosen neutrality regarding ongoing conflicts over territorial control involving governments' armed forces—both national militaries plus foreign-backed fighters operating outside regular chain-of-command protocols when conducting operations across international borders without official recognition through diplomatic channels prior engagement starting point before escalation leading towards full-scale conflict scenarios lasting years including periods characterized high levels lethal force being used repeatedly targeting population centers housing non",23.438217163085938
"Yes, this post describes multiple human rights violations, including both harm to civilians and destruction of civilian property. Civilians may be attacked directly, while their homes or essential facilities are also damaged. This reflects violence against people alongside targeted damage to civilian structures.","No, this post does not describe any human rights violence committed by governmental, armed, or extremist groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture,
execution, or mistreatment of detained individuals.The content is neutral and does not meet the criteria for a human Rights violation within the reasons provided.",10.727201700210571
"No, this post does not describe any human rights violation committed by government, military, or armed groups.It does not mention harm to civilians, destruction of civilian property, sexual violence, torture, execution, or mistreatment of detainees.The content is neutral and does not meet the criteria for a human rights violation within the reasons provided.","This content does not describe any human rights violations involving harm to civilians, destruction of civilian property, sexual violence, torture or execution, or mistreatment/multiple instances thereof.It also lacks evidence of deliberate targeting of unarmed individuals, widespread abuse, extreme brutality, collective punishment, genocide, ethnic cleansing, forced displacement, rape, torture chambers, mass killings, use of lethal force against peaceful protesters, systematic killing of children, murder, torture until death, extrajudicial executions, torture devices, humiliation, intimidation tactics using fear, threats, mockeries, psychological trauma inflicted through physical actions aimed at intimidating people into submission under duress—rape stands out due both its gravity and frequency within these reasons—a range of brutalities including direct attacks on non-combatants",23.504350185394287
